ply,fullmove,side,clock_in_ms,budget_ms,used_ms,clock_out_ms,depth,nodes,fen
487,253,w,88309.8,4373.9,1.6,88308.1,64,320,8/8/8/8/8/8/8/1K2k3 w - - 310 253
488,253,b,89185.2,4413.3,1.6,89183.6,64,320,8/8/8/8/8/8/8/K3k3 b - - 311 253
489,254,w,88808.1,4396.4,1.2,88806.9,64,192,8/8/8/8/8/8/8/K2k4 w - - 312 254
490,254,b,89683.6,4435.8,1.2,89682.3,64,192,8/8/8/8/8/8/8/1K1k4 b - - 313 254
491,255,w,89306.9,4418.8,1.6,89305.3,64,320,8/8/8/8/8/8/8/1K2k3 w - - 314 255
492,255,b,90182.3,4458.2,1.6,90180.7,64,320,8/8/8/8/8/8/8/K3k3 b - - 315 255
493,256,w,89805.3,4441.2,1.3,89804.1,64,192,8/8/8/8/8/8/8/K2k4 w - - 316 256
494,256,b,90680.7,4480.6,1.1,90679.7,64,192,8/8/8/8/8/8/8/1K1k4 b - - 317 256
495,257,w,90304.1,4463.7,1.5,90302.5,64,320,8/8/8/8/8/8/8/1K2k3 w - - 318 257
496,257,b,91179.7,4503.1,1.8,91177.8,64,320,8/8/8/8/8/8/8/K3k3 b - - 319 257
497,258,w,90802.5,4486.1,1.3,90801.3,64,192,8/8/8/8/8/8/8/K2k4 w - - 320 258
498,258,b,91677.8,4525.5,1.1,91676.7,64,192,8/8/8/8/8/8/8/1K1k4 b - - 321 258
499,259,w,91301.3,4508.6,1.6,91299.7,64,320,8/8/8/8/8/8/8/1K2k3 w - - 322 259
500,259,b,92176.7,4548.0,1.6,92175.1,64,320,8/8/8/8/8/8/8/K3k3 b - - 323 259
501,260,w,91799.7,4531.0,1.2,91798.5,64,192,8/8/8/8/8/8/8/K2k4 w - - 324 260
502,260,b,92675.1,4570.4,1.1,92674.0,64,192,8/8/8/8/8/8/8/1K1k4 b - - 325 260
503,261,w,92298.5,4553.4,1.7,92296.8,64,320,8/8/8/8/8/8/8/1K2k3 w - - 326 261
504,261,b,93174.0,4592.8,1.6,93172.3,64,320,8/8/8/8/8/8/8/K3k3 b - - 327 261
505,262,w,92796.8,4575.9,1.2,92795.6,64,192,8/8/8/8/8/8/8/K2k4 w - - 328 262
506,262,b,93672.3,4615.3,1.2,93671.2,64,192,8/8/8/8/8/8/8/1K1k4 b - - 329 262
507,263,w,93295.6,4598.3,1.6,93294.1,64,320,8/8/8/8/8/8/8/1K2k3 w - - 330 263
508,263,b,94171.2,4637.7,1.6,94169.6,64,320,8/8/8/8/8/8/8/K3k3 b - - 331 263
509,264,w,93794.1,4620.7,1.2,93792.9,64,192,8/8/8/8/8/8/8/K2k4 w - - 332 264
510,264,b,94669.6,4660.1,1.2,94668.4,64,192,8/8/8/8/8/8/8/1K1k4 b - - 333 264
511,265,w,94292.9,4643.2,1.6,94291.4,64,320,8/8/8/8/8/8/8/1K2k3 w - - 334 265
512,265,b,95168.4,4682.6,1.6,95166.8,64,320,8/8/8/8/8/8/8/K3k3 b - - 335 265
513,266,w,94791.4,4665.6,1.3,94790.1,64,192,8/8/8/8/8/8/8/K2k4 w - - 336 266
514,266,b,95666.8,4705.0,1.2,95665.7,64,192,8/8/8/8/8/8/8/1K1k4 b - - 337 266
515,267,w,95290.1,4688.1,1.6,95288.5,64,320,8/8/8/8/8/8/8/1K2k3 w - - 338 267
516,267,b,96165.7,4727.5,1.6,96164.1,64,320,8/8/8/8/8/8/8/K3k3 b - - 339 267
517,268,w,95788.5,4710.5,1.2,95787.2,64,192,8/8/8/8/8/8/8/K2k4 w - - 340 268
518,268,b,96664.1,4749.9,1.1,96663.0,64,192,8/8/8/8/8/8/8/1K1k4 b - - 341 268
519,269,w,96287.2,4732.9,1.5,96285.7,64,320,8/8/8/8/8/8/8/1K2k3 w - - 342 269
520,269,b,97163.0,4772.3,1.6,97161.3,64,320,8/8/8/8/8/8/8/K3k3 b - - 343 269
