ply,fullmove,side,clock_in_ms,budget_ms,used_ms,clock_out_ms,depth,nodes,fen
26,20,b,69922.5,3546.5,3146.4,66776.1,12,9188202,3q1rk1/1b1n2pp/3bp3/p2pNp2/1p1P4/PP2P1P1/1B3PBP/Q1R3K1 b - - 0 20
27,21,w,74968.1,3773.6,3234.2,71733.9,12,9390688,3qr1k1/1b1n2pp/3bp3/p2pNp2/1p1P4/PP2P1P1/1B3PBP/Q1R3K1 w - - 1 21
28,21,b,67276.1,3427.4,2250.2,65025.9,12,6999784,3qr1k1/1b1n2pp/3bp3/p2pNp2/1P1P4/1P2P1P1/1B3PBP/Q1R3K1 b - - 0 21
29,22,w,72233.9,3650.5,3709.5,68524.3,12,9871467,3qr1k1/1b1n2pp/3bp3/3pNp2/1p1P4/1P2P1P1/1B3PBP/Q1R3K1 w - - 0 22
30,22,b,65525.9,3348.7,3116.6,62409.3,12,8147386,3qr1k1/1b1n2pp/3bp3/3pNp2/Qp1P4/1P2P1P1/1B3PBP/2R3K1 b - - 1 22
31,23,w,69024.3,3506.1,3081.0,65943.4,11,8066710,3qr1k1/1b4pp/3bpn2/3pNp2/Qp1P4/1P2P1P1/1B3PBP/2R3K1 w - - 2 23
32,23,b,62909.3,3230.9,3152.1,59757.2,11,8067716,3qr1k1/1b4pp/3bpn2/1Q1pNp2/1p1P4/1P2P1P1/1B3PBP/2R3K1 b - - 3 23
33,24,w,66443.4,3390.0,2046.9,64396.5,10,5769022,b2qr1k1/6pp/3bpn2/1Q1pNp2/1p1P4/1P2P1P1/1B3PBP/2R3K1 w - - 4 24
34,24,b,60257.2,3111.6,3035.2,57222.0,11,7767035,b2qr1k1/6pp/3bpn2/1Q1pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 0 24
35,25,w,64896.5,3320.3,2848.7,62047.7,11,7259852,bq2r1k1/6pp/3bpn2/1Q1pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 1 25
36,25,b,57722.0,2997.5,5561.9,52160.1,11,14098665,bq2r1k1/6pp/3bpn2/Q2pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 2 25
37,26,w,62547.7,3214.6,2761.7,59786.1,11,7508901,1q2r1k1/1b4pp/3bpn2/Q2pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 3 26
38,26,b,52660.1,2769.7,2364.8,50295.3,11,6063675,1q2r1k1/1b4pp/3bpn2/Q2p1p2/1p1P4/1P1NP1PP/1B3PB1/2R3K1 b - - 4 26
39,27,w,60286.1,3112.9,2657.3,57628.8,11,6957411,1qb1r1k1/6pp/3bpn2/Q2p1p2/1p1P4/1P1NP1PP/1B3PB1/2R3K1 w - - 5 27
40,27,b,50795.3,2685.8,2289.6,48505.7,12,5785877,1qb1r1k1/6pp/3bpn2/Q2pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 6 27
41,28,w,58128.8,3015.8,2612.9,55515.9,12,7106604,1q2r1k1/1b4pp/3bpn2/Q2pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 7 28
42,28,b,49005.7,2605.3,2722.5,46283.2,12,6721779,1q2r1k1/1b4pp/3bpn2/Q2p1p2/1p1P4/1P1NP1PP/1B3PB1/2R3K1 b - - 8 28
43,29,w,56015.9,2920.7,3438.5,52577.4,12,8795027,1qb1r1k1/6pp/3bpn2/Q2p1p2/1p1P4/1P1NP1PP/1B3PB1/2R3K1 w - - 9 29
44,29,b,46783.2,2505.2,1422.6,45360.7,11,3508303,1qb1r1k1/6pp/3bpn2/Q2pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 10 29
45,30,w,53077.4,2788.5,1507.7,51569.7,10,3919510,1qb1r1k1/6pp/3bp3/Q2pNp2/1p1Pn3/1P2P1PP/1B3PB1/2R3K1 w - - 11 30
46,30,b,45860.7,2463.7,2105.9,43754.8,10,5144380,1qb1r1k1/6pp/3bp3/3pNp2/Qp1Pn3/1P2P1PP/1B3PB1/2R3K1 b - - 12 30
47,31,w,52069.7,2743.1,2537.4,49532.3,10,6705009,1q2r1k1/1b4pp/3bp3/3pNp2/Qp1Pn3/1P2P1PP/1B3PB1/2R3K1 w - - 13 31
48,31,b,44254.8,2391.5,2100.3,42154.5,11,5564772,1q2r1k1/1b1Q2pp/3bp3/3pNp2/1p1Pn3/1P2P1PP/1B3PB1/2R3K1 b - - 14 31
49,32,w,50032.3,2651.5,1699.3,48333.1,11,4927207,1q2r1k1/1b1Q2pp/3bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 15 32
50,32,b,42654.5,2319.5,1380.7,41273.8,11,3472587,1q2r1k1/1b4pp/3bpn2/1Q1pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 16 32
51,33,w,48833.1,2597.5,7416.3,41416.8,12,19028288,bq2r1k1/6pp/3bpn2/1Q1pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 17 33
