ply,depth,nodes,ebf,occupancy_pct,sec,fen
2260,10,1473374,4.1384,100.0,0.624,2kr3r/pp1bbpp1/1qn1p2p/3pPn2/3P4/P4N1P/1PN1BPP1/R1BQR1K1 b - - 1 13
2265,10,1628872,4.1801,100.0,0.736,1k1r3r/1p1bbpp1/1qn1p2p/3pPn2/p2P1B2/P2Q1N1P/1PN1BPP1/R3R1K1 w - - 0 16
2270,10,1464214,4.1358,100.0,0.654,1k1rr3/1p1bbpp1/1qn1p2p/3pPn2/3P1B2/PR1Q1N1P/2N1BPP1/4R1K1 b - - 0 18
2275,10,3341116,4.4915,100.0,1.505,1kbrr3/1pq1bpp1/2n1p2p/3pP3/3P1BPn/PR1Q1N1P/2N1BP2/1R4K1 w - - 3 21
2280,10,1452616,4.1325,100.0,0.64,1kbrr3/1pq2pp1/4p2p/3pP3/1R1P1BPb/P2Q3P/4BP2/1R4K1 b - - 0 23
2285,10,564265,3.7597,100.0,0.211,1kbrr3/1pq3p1/4pp2/3pP1p1/1R1P2P1/P3Q2P/4BP2/1R4K1 w - - 0 26
2290,10,318056,3.5502,100.0,0.146,1kbrr3/1p3qp1/4p3/3pPPp1/1R1P4/P5QP/4BP2/2R3K1 b - - 0 28
2295,10,1700097,4.198,100.0,0.73,1kbr4/1p2r1p1/4p3/2QpP1p1/1R1P1q2/P6P/4BP2/2R3K1 w - - 4 31
2300,10,967884,3.9681,100.0,0.479,1kbr4/5rp1/4p3/1BQpP1p1/R2P1q2/P6P/5P2/5RK1 b - - 2 33
2305,10,1528140,4.1535,100.0,0.654,1kb2q2/1r4p1/2Brp3/Q2pP1p1/R2P4/P6P/5P2/5RK1 w - - 7 36
2310,10,1558324,4.1617,100.0,0.609,5Q2/1bk3p1/3rp3/3pP1p1/R2P4/P6P/5P2/5RK1 b - - 0 38
2315,10,2159733,4.2997,100.0,0.797,5Q2/2k3p1/2b1p3/3pP1p1/R2P4/P6P/5P2/6K1 w - - 0 41
2320,10,53,1.4874,100.0,0.0,8/1k4p1/3Qp3/1R1pP1p1/3P4/P6P/5P2/6K1 b - - 0 43
2325,10,1202514,4.0552,100.0,0.507,r1bqk1nr/pp3pbp/2npp1p1/2p5/4PP2/2NPB1P1/PPP3BP/R2QK1NR b KQkq - 1 7
2330,10,894343,3.9369,100.0,0.421,1rbq1rk1/pp3pbp/2npp1pn/2p5/4PP2/2NPB1PP/PPP1N1B1/R2QK2R w KQ - 3 10
2335,10,1511683,4.149,100.0,0.655,1rbq1rk1/pp4bp/3pp1pn/2p2p2/3nPP2/2NPB1PP/PPPQN1B1/2KRR3 b - - 3 12
2340,10,1031727,3.9935,100.0,0.469,1rb2rk1/6bp/1q1pp1pn/ppp2p2/1P1nPP2/P1NPB1PP/2PQN1B1/2KRR3 w - - 0 15
2345,10,1340961,4.0996,100.0,0.586,1r3rk1/1b4bp/1q1pp1pn/1pp2p2/1P1nPP2/3PB1PP/N1PQN1B1/1K1RR3 b - - 2 17
2350,10,1054710,4.0023,100.0,0.492,1r3rk1/1b4bp/3pp1pn/1pp2p2/qP2PP2/1nPPB1PP/N1Q1N1B1/1K1RR3 w - - 3 20
2355,10,3352069,4.4929,100.0,1.534,1r3rk1/1b4bp/3Rp1pn/5p2/qPp1PP2/1nP1B1PP/NKQ1N1B1/4R3 b - - 0 22
2360,10,2966587,4.4384,100.0,1.42,1r3rk1/6bp/4R1p1/3b1n2/qPp1pP2/1nP3PP/NKQ1N1B1/2B1R3 w - - 3 25
2365,10,25,1.3797,100.0,0.0,1r3rk1/6bp/6p1/3BRn2/q1p2P2/1nP3PP/NKQ1N3/2B1R3 b - - 0 27
2370,10,1326156,4.0951,100.0,0.595,1r3r1k/6bp/6p1/3BR3/qNp1nP2/1nP3PP/1K2N3/2B1R3 w - - 0 30
2375,10,6596680,4.8076,100.0,2.709,5r1k/6bp/6p1/4R3/1qp1BP2/1n4PP/K3N3/2B1R3 b - - 1 32
2380,10,497,1.8605,100.0,0.0,1r5k/7p/6p1/4P3/2p1B3/Bn4PP/K2qN3/4R3 w - - 3 35
2385,10,4505945,4.6278,100.0,1.551,7k/1r5p/6p1/4P3/1Bp5/6PP/3qN3/1Kn1R3 b - - 1 37
